  0.11060806E+01  0.81543878E+01
  0.11113978E+01  0.81666709E+01
  0.11167149E+01  0.81788904E+01
  0.11220321E+01  0.81910390E+01
  0.11273492E+01  0.82031091E+01
  0.11326664E+01  0.82150933E+01
  0.11379836E+01  0.82269837E+01
  0.11433007E+01  0.82387727E+01
  0.11486179E+01  0.82504524E+01
  0.11539351E+01  0.82620149E+01
  0.11592522E+01  0.82734524E+01
  0.11645694E+01  0.82847569E+01
  0.11698865E+01  0.82959206E+01
  0.11752037E+01  0.83069356E+01
  0.11805209E+01  0.83177938E+01
  0.11858380E+01  0.83284771E+01
  0.11911552E+01  0.83389780E+01
  0.11964724E+01  0.83492999E+01
  0.12017895E+01  0.83594355E+01
  0.12071067E+01  0.83693778E+01
  0.12124238E+01  0.83791201E+01
  0.12177410E+01  0.83886555E+01
  0.12230582E+01  0.83979779E+01
  0.12283753E+01  0.84070812E+01
  0.12336925E+01  0.84159598E+01
  0.12390097E+01  0.84246082E+01
  0.12443268E+01  0.84330215E+01
  0.12496440E+01  0.84411953E+01
  0.12549611E+01  0.84491253E+01
  0.12602783E+01  0.84568081E+01
  0.12655955E+01  0.84642404E+01
  0.12709126E+01  0.84714195E+01
  0.12762298E+01  0.84783434E+01
  0.12815470E+01  0.84850102E+01
  0.12868641E+01  0.84914189E+01
  0.12921813E+01  0.84975688E+01
  0.12974984E+01  0.85034598E+01
  0.13028156E+01  0.85090922E+01
  0.13081328E+01  0.85144671E+01
  0.13134499E+01  0.85195856E+01
  0.13187671E+01  0.85244497E+01
  0.13240843E+01  0.85290618E+01
  0.13294014E+01  0.85334244E+01
  0.13347186E+01  0.85375409E+01
  0.13400357E+01  0.85414147E+01
  0.13453529E+01  0.85450499E+01
  0.13506701E+01  0.85484506E+01
  0.13559872E+01  0.85516214E+01
  0.13613044E+01  0.85545674E+01
  0.13666216E+01  0.85572935E+01
  0.13719387E+01  0.85598052E+01
  0.13772559E+01  0.85621081E+01
  0.13825730E+01  0.85642078E+01
  0.13878902E+01  0.85661104E+01
  0.13932074E+01  0.85678219E+01
  0.13985245E+01  0.85693484E+01
  0.14038417E+01  0.85706960E+01
  0.14091589E+01  0.85718711E+01
  0.14144760E+01  0.85728799E+01
  0.14197932E+01  0.85737287E+01
  0.14251103E+01  0.85744238E+01
  0.14304275E+01  0.85749714E+01
  0.14357447E+01  0.85753778E+01
  0.14410618E+01  0.85756491E+01
  0.14463790E+01  0.85757913E+01
  0.14516962E+01  0.85758105E+01
  0.14570133E+01  0.85757126E+01
  0.14623305E+01  0.85755034E+01
  0.14676476E+01  0.85751886E+01
  0.14729648E+01  0.85747738E+01
  0.14782820E+01  0.85742644E+01
  0.14835991E+01  0.85736658E+01
  0.14889163E+01  0.85729833E+01
  0.14942335E+01  0.85722219E+01
  0.14995506E+01  0.85713866E+01
  0.15048678E+01  0.85704822E+01
  0.15101849E+01  0.85695135E+01
  0.15155021E+01  0.85684851E+01
  0.15208193E+01  0.85674013E+01
  0.15261364E+01  0.85662665E+01
  0.15314536E+01  0.85650849E+01
  0.15367708E+01  0.85638605E+01
  0.15420879E+01  0.85625973E+01
  0.15474051E+01  0.85612990E+01
  0.15527222E+01  0.85599694E+01
  0.15580394E+01  0.85586121E+01
  0.15633566E+01  0.85572304E+01
  0.15686737E+01  0.85558278E+01
  0.15739909E+01  0.85544074E+01
  0.15793081E+01  0.85529723E+01
  0.15846252E+01  0.85515256E+01
  0.15899424E+01  0.85500702E+01
  0.15952596E+01  0.85486089E+01
  0.16005767E+01  0.85471443E+01
  0.16058939E+01  0.85456792E+01
  0.16112110E+01  0.85442160E+01
  0.16165282E+01  0.85427571E+01
  0.16218454E+01  0.85413050E+01
  0.16271625E+01  0.85398617E+01
  0.16324797E+01  0.85384297E+01
  0.16377969E+01  0.85370108E+01
  0.16431140E+01  0.85356073E+01
  0.16484312E+01  0.85342209E+01
  0.16537483E+01  0.85328536E+01
  0.16590655E+01  0.85315072E+01
  0.16643827E+01  0.85301834E+01
  0.16696998E+01  0.85288838E+01
  0.16750170E+01  0.85276102E+01
  0.16803342E+01  0.85263640E+01
  0.16856513E+01  0.85251467E+01
  0.16909685E+01  0.85239597E+01
  0.16962856E+01  0.85228044E+01
  0.17016028E+01  0.85216821E+01
  0.17069200E+01  0.85205940E+01
  0.17122371E+01  0.85195413E+01
  0.17175543E+01  0.85185252E+01
  0.17228715E+01  0.85175467E+01
  0.17281886E+01  0.85166068E+01
  0.17335058E+01  0.85157066E+01
  0.17388229E+01  0.85148470E+01
  0.17441401E+01  0.85140288E+01
  0.17494573E+01  0.85132528E+01
  0.17547744E+01  0.85125199E+01
  0.17600916E+01  0.85118308E+01
  0.17654088E+01  0.85111862E+01
  0.17707259E+01  0.85105867E+01
  0.17760431E+01  0.85100329E+01
  0.17813602E+01  0.85095254E+01
  0.17866774E+01  0.85090647E+01
  0.17919946E+01  0.85086512E+01
  0.17973117E+01  0.85082855E+01
  0.18026289E+01  0.85079678E+01
  0.18079461E+01  0.85076984E+01
  0.18132632E+01  0.85074777E+01
  0.18185804E+01  0.85073058E+01
  0.18238975E+01  0.85071829E+01
  0.18292147E+01  0.85071091E+01
  0.18345319E+01  0.85070845E+01
  0.18398501E+01  0.85071039E+01
  0.18451684E+01  0.85071542E+01
  0.18504867E+01  0.85072372E+01
  0.18558050E+01  0.85073532E+01
  0.18611232E+01  0.85075021E+01
  0.18664415E+01  0.85076837E+01
  0.18717598E+01  0.85078979E+01
  0.18770780E+01  0.85081444E+01
  0.18823963E+01  0.85084230E+01
  0.18877146E+01  0.85087332E+01
  0.18930328E+01  0.85090748E+01
  0.18983511E+01  0.85094474E+01
  0.19036694E+01  0.85098506E+01
  0.19089877E+01  0.85102839E+01
  0.19143059E+01  0.85107468E+01
  0.19196242E+01  0.85112387E+01
  0.19249425E+01  0.85117591E+01
  0.19302607E+01  0.85123075E+01
  0.19355790E+01  0.85128831E+01
  0.19408973E+01  0.85134852E+01
  0.19462155E+01  0.85141132E+01
  0.19515338E+01  0.85147662E+01
  0.19568521E+01  0.85154436E+01
  0.19621704E+01  0.85161444E+01
  0.19674886E+01  0.85168678E+01
  0.19728069E+01  0.85176129E+01
  0.19781252E+01  0.85183787E+01
  0.19834434E+01  0.85191643E+01
  0.19887617E+01  0.85199686E+01
  0.19940800E+01  0.85207906E+01
  0.19993982E+01  0.85216293E+01
  0.20047165E+01  0.85224834E+01
  0.20100348E+01  0.85233518E+01
  0.20153531E+01  0.85242333E+01
  0.20206713E+01  0.85251268E+01
  0.20259896E+01  0.85260309E+01
  0.20313079E+01  0.85269443E+01
  0.20366261E+01  0.85278657E+01
  0.20419444E+01  0.85287938E+01
  0.20472627E+01  0.85297271E+01
  0.20525809E+01  0.85306642E+01
  0.20578992E+01  0.85316036E+01
  0.20632175E+01  0.85325439E+01
  0.20685358E+01  0.85334835E+01
  0.20738540E+01  0.85344209E+01
  0.20791723E+01  0.85353545E+01
  0.20844906E+01  0.85362828E+01
  0.20898088E+01  0.85372039E+01
  0.20951271E+01  0.85381164E+01
  0.21004454E+01  0.85390186E+01
  0.21057637E+01  0.85399087E+01
  0.21110819E+01  0.85407850E+01
  0.21164002E+01  0.85416457E+01
  0.21217185E+01  0.85424892E+01
  0.21270367E+01  0.85433137E+01
  0.21323550E+01  0.85441173E+01
  0.21376733E+01  0.85448983E+01
  0.21429915E+01  0.85456549E+01
  0.21483098E+01  0.85463852E+01
  0.21536281E+01  0.85470875E+01
  0.21589464E+01  0.85477599E+01
  0.21642646E+01  0.85484006E+01
  0.21695829E+01  0.85490077E+01
  0.21749012E+01  0.85495795E+01
  0.21802194E+01  0.85501142E+01
  0.21855377E+01  0.85506100E+01
  0.21908560E+01  0.85510650E+01
  0.21961742E+01  0.85514775E+01
  0.22014925E+01  0.85518458E+01
  0.22068108E+01  0.85521682E+01
  0.22121291E+01  0.85524429E+01
  0.22174473E+01  0.85526683E+01
  0.22227656E+01  0.85528427E+01
  0.22280839E+01  0.85529646E+01
  0.22334021E+01  0.85530324E+01
  0.22387204E+01  0.85530446E+01
  0.22440387E+01  0.85529998E+01
  0.22493569E+01  0.85528965E+01
  0.22546752E+01  0.85527333E+01
  0.22599935E+01  0.85525090E+01
  0.22653118E+01  0.85522224E+01
  0.22706300E+01  0.85518722E+01
  0.22759483E+01  0.85514574E+01
  0.22812666E+01  0.85509770E+01
  0.22865848E+01  0.85504300E+01
  0.22919031E+01  0.85498155E+01
  0.22972214E+01  0.85491328E+01
  0.23025397E+01  0.85483812E+01
  0.23078579E+01  0.85475601E+01
  0.23131762E+01  0.85466689E+01
  0.23184945E+01  0.85457073E+01
  0.23238127E+01  0.85446749E+01
  0.23291310E+01  0.85435715E+01
  0.23344493E+01  0.85423969E+01
  0.23397675E+01  0.85411513E+01
  0.23450858E+01  0.85398346E+01
  0.23504041E+01  0.85384471E+01
  0.23557224E+01  0.85369890E+01
  0.23610406E+01  0.85354608E+01
  0.23663589E+01  0.85338630E+01
  0.23716772E+01  0.85321961E+01
  0.23769954E+01  0.85304610E+01
  0.23823137E+01  0.85286584E+01
  0.23876320E+01  0.85267893E+01
  0.23929502E+01  0.85248547E+01
  0.23982685E+01  0.85228558E+01
  0.24035868E+01  0.85207937E+01
  0.24089051E+01  0.85186700E+01
  0.24142233E+01  0.85164858E+01
  0.24195416E+01  0.85142429E+01
  0.24248599E+01  0.85119428E+01
  0.24301781E+01  0.85095871E+01
  0.24354964E+01  0.85071778E+01
  0.24408147E+01  0.85047165E+01
  0.24461329E+01  0.85022053E+01
  0.24514512E+01  0.84996462E+01
  0.24567695E+01  0.84970411E+01
  0.24620878E+01  0.84943923E+01
  0.24674060E+01  0.84917019E+01
  0.24727243E+01  0.84889722E+01
  0.24780426E+01  0.84862053E+01
  0.24833608E+01  0.84834037E+01
  0.24886791E+01  0.84805697E+01
  0.24939974E+01  0.84777057E+01
  0.24993157E+01  0.84748141E+01
  0.25046339E+01  0.84718973E+01
  0.25099522E+01  0.84689578E+01
  0.25152705E+01  0.84659980E+01
  0.25205887E+01  0.84630205E+01
  0.25259070E+01  0.84600276E+01
  0.25312253E+01  0.84570220E+01
  0.25365435E+01  0.84540060E+01
  0.25418618E+01  0.84509821E+01
  0.25471801E+01  0.84479527E+01
  0.25524984E+01  0.84449204E+01
  0.25578166E+01  0.84418875E+01
  0.25631349E+01  0.84388564E+01
  0.25684532E+01  0.84358294E+01
  0.25737714E+01  0.84328090E+01
  0.25790897E+01  0.84297973E+01
  0.25844080E+01  0.84267966E+01
  0.25897262E+01  0.84238092E+01
  0.25950445E+01  0.84208373E+01
  0.26003628E+01  0.84178829E+01
  0.26056811E+01  0.84149483E+01
  0.26109993E+01  0.84120353E+01
  0.26163176E+01  0.84091460E+01
  0.26216359E+01  0.84062825E+01
  0.26269541E+01  0.84034464E+01
  0.26322724E+01  0.84006398E+01
  0.26375907E+01  0.83978644E+01
  0.26429089E+01  0.83951219E+01
  0.26482272E+01  0.83924140E+01
  0.26535455E+01  0.83897423E+01
  0.26588638E+01  0.83871085E+01
  0.26641820E+01  0.83845141E+01
  0.26695003E+01  0.83819605E+01
  0.26748186E+01  0.83794491E+01
  0.26801368E+01  0.83769813E+01
  0.26854551E+01  0.83745585E+01
  0.26907734E+01  0.83713020E+01
  0.26960917E+01  0.83643987E+01
  0.27014099E+01  0.83577802E+01
  0.27067282E+01  0.83514484E+01
  0.27120465E+01  0.83454047E+01
  0.27173647E+01  0.83396508E+01
  0.27226830E+01  0.83341882E+01
  0.27280013E+01  0.83290185E+01
  0.27333195E+01  0.83241431E+01
  0.27386378E+01  0.83195634E+01
  0.27439561E+01  0.83152807E+01
  0.27492744E+01  0.83112963E+01
  0.27545926E+01  0.83076114E+01
  0.27599109E+01  0.83042273E+01
  0.27652292E+01  0.83011450E+01
  0.27705474E+01  0.82983656E+01
  0.27758657E+01  0.82958900E+01
  0.27811840E+01  0.82937193E+01
  0.27865022E+01  0.82918542E+01
  0.27918205E+01  0.82902956E+01
  0.27971388E+01  0.82890442E+01
  0.28024571E+01  0.82881006E+01
  0.28077753E+01  0.82874655E+01
  0.28130936E+01  0.82871393E+01
  0.28184119E+01  0.82871225E+01
  0.28237301E+01  0.82874156E+01
  0.28290484E+01  0.82880187E+01
  0.28343667E+01  0.82889321E+01
  0.28396849E+01  0.82901561E+01
  0.28450032E+01  0.82916907E+01
  0.28503215E+01  0.82935359E+01
  0.28556398E+01  0.82956916E+01
  0.28609580E+01  0.82981578E+01
  0.28662763E+01  0.83009342E+01
  0.28715946E+01  0.83040207E+01
  0.28769128E+01  0.83074167E+01
  0.28822311E+01  0.83111220E+01
  0.28875494E+01  0.83151360E+01
  0.28928676E+01  0.83194583E+01
  0.28981859E+01  0.83240865E+01
  0.29035042E+01  0.83216617E+01
  0.29088225E+01  0.83191679E+01
  0.29141407E+01  0.83166066E+01
  0.29194590E+01  0.83139780E+01
  0.29247773E+01  0.83112829E+01
  0.29300955E+01  0.83085218E+01
  0.29354138E+01  0.83056955E+01
  0.29407321E+01  0.83028048E+01
  0.29460504E+01  0.82998504E+01
  0.29513686E+01  0.82968334E+01
  0.29566869E+01  0.82937549E+01
  0.29620052E+01  0.82906158E+01
  0.29673234E+01  0.82874175E+01
  0.29726417E+01  0.82841612E+01
  0.29779600E+01  0.82808482E+01
  0.29832782E+01  0.82774801E+01
  0.29885965E+01  0.82740583E+01
  0.29939148E+01  0.82705844E+01
  0.29992331E+01  0.82670601E+01
  0.30045513E+01  0.82634872E+01
  0.30098696E+01  0.82598675E+01
  0.30151879E+01  0.82562029E+01
  0.30205061E+01  0.82524953E+01
  0.30258244E+01  0.82487467E+01
  0.30311427E+01  0.82449594E+01
  0.30364609E+01  0.82411353E+01
  0.30417792E+01  0.82372768E+01
  0.30470975E+01  0.82333862E+01
  0.30524158E+01  0.82294656E+01
  0.30577340E+01  0.82255176E+01
  0.30630523E+01  0.82215446E+01
  0.30683706E+01  0.82175490E+01
  0.30736888E+01  0.82135334E+01
  0.30790071E+01  0.82095003E+01
  0.30843254E+01  0.82054522E+01
  0.30896436E+01  0.82013919E+01
  0.30949619E+01  0.81973220E+01
  0.31002802E+01  0.81932452E+01
  0.31055985E+01  0.81891641E+01
  0.31109167E+01  0.81850814E+01
  0.31162350E+01  0.81810000E+01
  0.31215533E+01  0.81769226E+01
  0.31268715E+01  0.81728519E+01
  0.31321898E+01  0.81687906E+01
  0.31375081E+01  0.81647416E+01
  0.31428264E+01  0.81607076E+01
  0.31481446E+01  0.81566913E+01
  0.31534629E+01  0.81526956E+01
  0.31587812E+01  0.81487231E+01
  0.31640994E+01  0.81447766E+01
  0.31694177E+01  0.81408588E+01
  0.31747360E+01  0.81369724E+01
  0.31800542E+01  0.81331201E+01
  0.31853725E+01  0.81293044E+01
  0.31906908E+01  0.81255281E+01
  0.31960091E+01  0.81217937E+01
  0.32013273E+01  0.81181037E+01
  0.32066456E+01  0.81144608E+01
  0.32119639E+01  0.81108674E+01
  0.32172821E+01  0.81073259E+01
  0.32226004E+01  0.81038387E+01
  0.32279187E+01  0.81004083E+01
  0.32332369E+01  0.80970370E+01
  0.32385552E+01  0.80937270E+01
  0.32438735E+01  0.80904806E+01
  0.32491918E+01  0.80872999E+01
  0.32545100E+01  0.80841872E+01
  0.32598283E+01  0.80811444E+01
  0.32651466E+01  0.80781737E+01
  0.32704648E+01  0.80752769E+01
  0.32757831E+01  0.80724561E+01
  0.32811014E+01  0.80697131E+01
  0.32864196E+01  0.80670497E+01
  0.32917379E+01  0.80644677E+01
  0.32970562E+01  0.80619687E+01
  0.33023745E+01  0.80595545E+01
  0.33076927E+01  0.80572265E+01
  0.33130110E+01  0.80549864E+01
  0.33183293E+01  0.80528354E+01
  0.33236475E+01  0.80507752E+01
  0.33289658E+01  0.80488069E+01
  0.33342841E+01  0.80469319E+01
  0.33396024E+01  0.80451514E+01
  0.33449206E+01  0.80434665E+01
  0.33502389E+01  0.80418782E+01
  0.33555572E+01  0.80403877E+01
  0.33608754E+01  0.80389958E+01
  0.33661937E+01  0.80377034E+01
  0.33715120E+01  0.80365114E+01
  0.33768302E+01  0.80354205E+01
  0.33821485E+01  0.80344315E+01
  0.33874668E+01  0.80335448E+01
  0.33927851E+01  0.80327612E+01
  0.33981033E+01  0.80320810E+01
  0.34034216E+01  0.80315048E+01
  0.34087399E+01  0.80310328E+01
  0.34140581E+01  0.80306654E+01
  0.34193764E+01  0.80304028E+01
  0.34246947E+01  0.80302452E+01
  0.34300129E+01  0.80301927E+01
  0.34353312E+01  0.80234324E+01
  0.34406495E+01  0.80168010E+01
  0.34459678E+01  0.80102996E+01
  0.34512860E+01  0.80039278E+01
  0.34566043E+01  0.79976861E+01
  0.34619226E+01  0.79915753E+01
  0.34672408E+01  0.79855960E+01
  0.34725591E+01  0.79797487E+01
  0.34778774E+01  0.79740340E+01
  0.34831956E+01  0.79684523E+01
  0.34885139E+01  0.79630041E+01
  0.34938322E+01  0.79576898E+01
  0.34991505E+01  0.79525097E+01
  0.35044687E+01  0.79474644E+01
  0.35097870E+01  0.79425540E+01
  0.35151053E+01  0.79377791E+01
  0.35204235E+01  0.79331398E+01
  0.35257418E+01  0.79286365E+01
  0.35310601E+01  0.79242695E+01
  0.35363784E+01  0.79200391E+01
  0.35416966E+01  0.79159455E+01
  0.35470149E+01  0.79119888E+01
  0.35523332E+01  0.79081695E+01
  0.35576514E+01  0.79044875E+01
  0.35629697E+01  0.79009433E+01
  0.35682880E+01  0.78975368E+01
  0.35736062E+01  0.78942683E+01
  0.35789245E+01  0.78911380E+01
  0.35842428E+01  0.78881459E+01
  0.35895611E+01  0.78852923E+01
  0.35948793E+01  0.78825772E+01
  0.36001976E+01  0.78800007E+01
  0.36055159E+01  0.78775630E+01
  0.36108341E+01  0.78752641E+01
  0.36161524E+01  0.78731041E+01
  0.36214707E+01  0.78710831E+01
  0.36267889E+01  0.78692013E+01
  0.36321072E+01  0.78674585E+01
  0.36374255E+01  0.78658550E+01
  0.36427438E+01  0.78643907E+01
  0.36480620E+01  0.78630657E+01
  0.36533803E+01  0.78618800E+01
  0.36586986E+01  0.78608337E+01
  0.36640168E+01  0.78599269E+01
  0.36693351E+01  0.78591594E+01
  0.36746534E+01  0.78585315E+01
  0.36799716E+01  0.78580430E+01
  0.36852899E+01  0.78576940E+01
  0.36906082E+01  0.78574845E+01
  0.36959265E+01  0.78574145E+01
  
  0.00000000E+00  0.80301949E+01
  0.53182703E-02  0.80165932E+01
  0.10636541E-01  0.80030842E+01
  0.15954811E-01  0.79896698E+01
  0.21273081E-01  0.79763518E+01
  0.26591351E-01  0.79631322E+01
  0.31909622E-01  0.79500126E+01
  0.37227892E-01  0.79369949E+01
  0.42546162E-01  0.79240807E+01
  0.47864432E-01  0.79112716E+01
  0.53182703E-01  0.78985694E+01
  0.58500973E-01  0.78859757E+01
  0.63819243E-01  0.78734919E+01
  0.69137513E-01  0.78611196E+01
  0.74455784E-01  0.78488602E+01
  0.79774054E-01  0.78367153E+01
  0.85092324E-01  0.78246863E+01
  0.90410594E-01  0.78127744E+01
  0.95728865E-01  0.78009811E+01
  0.10104713E+00  0.77893076E+01
  0.10636541E+00  0.77777552E+01
  0.11168368E+00  0.77663251E+01
  0.11700195E+00  0.77550185E+01
  0.12232022E+00  0.77438366E+01
  0.12763849E+00  0.77327804E+01
  0.13295676E+00  0.77218510E+01
  0.13827503E+00  0.77110496E+01
  0.14359330E+00  0.77003771E+01
  0.14891157E+00  0.76898344E+01
  0.15422984E+00  0.76794226E+01
  0.15954811E+00  0.76691425E+01
  0.16486638E+00  0.76589951E+01
  0.17018465E+00  0.76489811E+01
  0.17550292E+00  0.76391015E+01
  0.18082119E+00  0.76293569E+01
  0.18613946E+00  0.76197482E+01
  0.19145773E+00  0.76102760E+01
  0.19677600E+00  0.76009411E+01
  0.20209427E+00  0.75917442E+01
  0.20741254E+00  0.75826859E+01
